Doc No.,Order,Label,BM25 Score,Title,Abstract
Doc No.84,2664,positive/labeled,14.932072,"Methamphetamine use, sexual activity, patient-provider communication, and medication adherence among HIV-infected patients in care, San Francisco 2004-2006.","While numerous studies examine methamphetamine use and associated risky sexual behaviors in HIV-uninfected individuals, few studies have surveyed HIV-infected individuals in the health care setting. To assess the frequency and trends of methamphetamine use, sexual activity, injection drug use, patient-provider communication, and medication adherence among HIV-infected persons in care, we administered a one-page anonymous survey in 2004 and 2006. The survey was conducted at the two University of California, San Francisco outpatient HIV clinics: at Moffitt Hospital (Moffitt), serving primarily privately insured patients, and at San Francisco General Hospital (SFGH), a county hospital serving primarily patients who are uninsured or publicly insured. In 2006, 39% of men who have sex with men (MSM), 33% of heterosexual men, and 11% of women reported methamphetamine use in the prior 12 months. Methamphetamine use was significantly associated with an increased number of sex partners among MSM and heterosexual men, and poor anti-retroviral medication adherence. Among MSM, methamphetamine use was more common at the SFGH clinic. Between 2004 and 2006, reported methamphetamine use in the last 12 months decreased among MSM at Moffitt (38 to 20%, p<0.01), but increased at SFGH (40 to 50%, p<0.05). Among methamphetamine users we found a high frequency of injection of methamphetamine, which increased at SFGH from 38 to 55%, p<0.05. Patient-provider communication regarding methamphetamine use has increased from 2004 to 2006 but no significant change has been found for providers asking patients about sexual activity. Overall, we found methamphetamine use to be common among HIV-infected patients in care, and associated with an increased number of sex partners, a high frequency of injection drug use, and poor adherence to anti-retroviral medications. These findings support the need for improved screening and clinic-based interventions to reduce and treat methamphetamine abuse and associated high risk sexual behaviors."
Doc No.85,16463,positive/labeled,14.86483,Injecting drug use among gay and bisexual men in Sydney: prevalence and associations with sexual risk practices and HIV and hepatitis C infection.,"Injecting drug use is commonly reported among gay and bisexual men in Australia. We examined the prevalence and covariates of injecting drug use among men participating in the Sydney Gay Community Periodic Survey between 2004-06 and 2011. In 2004-06, data was collected about which drugs were injected, while in 2011, data was collected about hepatitis C (HCV) and esoteric sexual practices. In 2004-06, 5.6 % of men reported injecting drugs in the previous 6 months; 3.4 % reported methamphetamine injection and 0.4 % heroin injection. In 2011, men who injected drugs were less likely to be employed full-time, and more likely to be HCV-positive, HIV-positive, to have used party drugs for sex, and to have engaged in esoteric sexual practices. The strong associations between injecting drug use, sexual risk practices and blood-borne virus infection suggests the need for combined sexual health and harm reduction services for gay and bisexual men who inject drugs."
Doc No.86,512,negative/unlabeled,14.849085,Prevalence and risk factors for hepatitis C virus infection at an urban Veterans Administration medical center.,"This study was designed to determine the seroprevalence and risk factors for hepatitis C virus (HCV) infection in veterans. Anti-HCV testing was performed in 1,032 patients and a questionnaire regarding sociodemographic characteristics and potential risk factors was administered. Adjusted prevalence of unique HCV-positive patients using outpatient services was 17.7% (95% confidence interval [CI] 17.2%, 18.2%). The following risk factors were associated with HCV infection: a history of injection drug use (IDU), receipt of blood transfusion prior to 1992, history of tattoo (odds ratio [OR], 2.93; 95% CI, 1.70-5.08), combat job as a medical worker (OR, 2.68; 95% CI, 1.25-5.60), history of incarceration over 48 hours (OR, 2.56; 95% CI, 1.52-4.32), greater than 15 lifetime sexual partners (OR, 1.61; 95% CI, 0.94-2.76) and sexual relations with a prostitute (OR, 0.46; 95% CI, 0.25-0.82). We concluded that HCV is common in veterans. Risk factors independently associated with infection are IDU, prior transfusion, prior tattoo, combat medical work, incarceration, and multiple opposite sex partners. Infection with HCV among veterans is strongly associated with traditional risk factors for infection and less strongly associated with combat-related risk."
Doc No.87,14196,negative/unlabeled,14.823583,[Efficacy of peginterferon plus ribavirin for HIV-HCV co-infection. Results of the APRICOT study].,"Until the publication in 2004 of the Apricot, ACTG 5071, and ANRS Ribavic trials, data about the treatment of patients coinfected with HIV and HCV were sparse. The international Apricot study included 868 HIV-HCV-coinfected patients naive of all HCV treatments. They were randomized into 3 groups for 48 weeks of hepatitis C treatment by peginterferon alpha-2a + ribavirin, or peginterferon alpha-2a + placebo, or interferon alpha-2a + ribavirin. Six months after treatment stopped, sustained virologic response (the principal efficacy criterion, intention-to-treat analysis) was observed in 40% of patients treated by peginterferon + ribavirin (29% for the nonresponsive genotype 1, and 62% for genotypes 2 and 3), 20% of those receiving peginterferon + placebo, and 12% of those in the group of nonpegylated interferon + ribavirin. This study also validated the positive and negative predictive values of viral load analyzed at 12 weeks of treatment; it was best for patients in genotypes 2 and 3. The factors associated with the best virologic response were a non-1 genotype and a low HCV viral load (< 800,000 IU/mL). As pointed out in the guidelines of the last European consensus conference on coinfection, the combination of peginterferon + ribavirin is currently the reference treatment for chronic hepatitis C. It should also be the preferred treatment for patients with HIV-HCV coinfection."
Doc No.88,11958,negative/unlabeled,14.823575,Prevalence of hepatitis C virus infections among heterosexuals with multiple partners.,"A study among heterosexual men and women with multiple sexual partners was carried out to assess the seroprevalence of antibody against hepatitis C virus (HCV). The 468 participants were recruited among visitors to the Clinic for Sexually Transmitted Diseases in Amsterdam. Sera were tested by an enzyme-linked immunosorbent assay (ELISA; Ortho), a recombinant-based immunoblot assay (RIBA; Chiron), and the polymerase chain reaction (PCR). A total of 468 persons were tested, and seven (1.5%) were found ELISA positive. Another 25 (5%) were ELISA indeterminate. Six of the seven ELISA-positive cases were RIBA positive. Further serum samples from five HCV ELISA-positive persons were tested by PCR, and four were found to be positive. The HCV ELISA-positive/RIBA-indeterminate reaction was PCR negative. None of the 17 RIBA-tested sera of the ELISA-indeterminate group yielded a positive result. There was a good correlation between an ELISA optical density/cut-off ratio greater than 2 and a positive RIBA result. The risk factor for HCV appeared to be the type of sexual partner, i.e., belonging to a ""high-risk"" group for human immunodeficiency virus infection and origin from hepatitis B-endemic countries. It is concluded that HCV may be transmitted through heterosexual contact but probably with low efficiency."
Doc No.89,12251,positive/labeled,14.804918,Prevalence of unsafe sexual behavior among HIV-infected individuals: the Swiss HIV Cohort Study.,"Sexual contact is the major mode of HIV transmission. Increased sexual risk taking has been described in HIV-infected individuals receiving potent antiretroviral therapy. A new questionnaire on sexual behavior was introduced into the Swiss HIV Cohort Study on April 1, 2000. We evaluated sexual behavior in all individuals who completed the questionnaire for the first time within 1 year after its introduction. Our primary hypothesis was that self-reported unsafe sexual behavior would be more prevalent among individuals with optimal viral suppression. On April 1, 2000, 4948 individuals were registered in the study, and 4723 (95%) completed the questionnaire. Of these individuals, 12% reported unsafe sex, 78% received antiretroviral therapy, and 25% had optimal viral suppression (HIV RNA level always <50 copies/mL during the preceding 12 months). During the preceding 6 months, 55% of individuals had stable and 19% had occasional partners, and 6% had both types of partners. Sexual intercourse was reported by 82% of individuals with stable and 87% of individuals with occasional partners, and of those reporting sexual intercourse in each group, 76% and 86%, respectively, said that they always used condoms. After adjustment for covariates, reported unsafe sex was not associated with optimal viral suppression (odds ratio, 1.04; 95% confidence interval, 0.81-1.33) or antiretroviral therapy (odds ratio, 0.83; 95% confidence interval, 0.65-1.07), but it was associated with gender, age, ethnicity, HIV transmission group, HIV status of partner, having occasional partners, and living alone. There is no evidence that self-reported unsafe sexual behavior is more prevalent among HIV-infected individuals with optimal viral suppression. However, unsafe sex is associated with other factors."
Doc No.90,2493,positive/labeled,14.79857,"Seroepidemiological study of herpes simplex virus type 2 in patients with the acquired immunodeficiency syndrome in the city of Niterói, Rio de Janeiro, Brazil.","This study was designed to determine the seroprevalence of herpes simplex virus type 2 (HSV-2) and to evaluate its association with age, sex as well as other demographic and behavioural factors in 150 human immunodeficiency virus (HIV) positive adults patients attending the general medical outpatient ward for routine care of Niterói, state of Rio de Janeiro, Brazil. Serum samples were screened for HSV-2 antibodies using an indirect ELISA. Eighty-three patients were men (mean age: 38.8) and 67 were women (mean age: 35.4). The estimated prevalence of HSV-2 was 52% (95% CI: 44-60%) and it was higher among men (53%) than among women (50.7%). Overall, the age of first sexual intercourse and past history of genital herpes were associated with HSV-2 seropositivity. Analysis by gender disclosed significant association of number of lifetime sex partners only among men. Although HSV-2 antibodies were frequent in the study group, genital herpes was reported by 21.8% of the HSV-2 positive subjects, indicating low awareness of the HSV-2 infection. These results may have public health importance for Brazil as the high rate of HSV-2 infection may act as a cofactor of HIV transmission."
Doc No.91,2503,negative/unlabeled,14.740666,"Prevalence of pharyngeal infection by Neisseria gonorrhoeae among human immunodeficiency virus-positive men who have sex with men in downtown Madrid, 2011.","The prevalence of pharyngeal gonorrhoea in human immunodeficiency virus (HIV)-positive men who have sex with men (MSM) is not entirely known. We cultured the pharynx of 264 asymptomatic HIV-positive MSM in downtown Madrid. A questionnaire on sexual and drug use risk behaviours was also administered. Gonococci were isolated in 25 (9.5%). Among the whole study population, 65% had a history of sexual intercourse with two or more partners on a single day and 26% were involved in group sex with other men. Only 29% regularly used condoms in all sexual encounters and 63% used condoms only in insertive anal intercourse. When asked about oral sex, 89% of patients engaged in insertive and/or receptive oral sex and 86% recognized that they did not regularly request the use of condoms when practising ""fellatio"" on a partner. Cocaine, crystal methamphetamine or alcohol use and a previous history of ≥1 sexually transmitted infection were significantly more common among culture-positive patients. Gonococcal colonization of the pharynx was self-limited in patients that were not treated and re-cultured a mean 18.5 ± 5.2 days after diagnosis. Asymptomatic pharyngeal gonorrhoea is common among HIV-positive MSM and may contribute to the increasing epidemic of gonorrhoea in Madrid. "
Doc No.92,10714,negative/unlabeled,14.720482,Risk factors for infection with human immmunodeficiency virus among European expatriates in Africa.,"The pattern of cases of AIDS in Belgium suggests that Europeans infected with human immunodeficiency virus (HIV) acquired the infection in Africa. The prevalence of infection was assessed in Belgian advisers and European expatriates and risk factors for infection defined in a case-control study of expatriate men. Fifteen (1.1%) of 1401 Belgian advisers working in Africa and 41 (0.9%) of 4564 European expatriates living in Africa, were positive for antibody to HIV in a voluntary screening programme in Belgium. Among subjects with antibody to HIV the ratio of men to women was 3:1. These subjects did not have a history of intravenous drug abuse or blood transfusion and only one was homosexual. In a case-control study of 33 expatriate men who had antibody to HIV and 119 controls the men with antibody reported significantly more female sexual partners, who were more commonly local; and significantly more sexual contact with prostitutes in Africa. They had a significantly higher prevalence of history of sexually transmitted disease and had received significantly more injections by unqualified staff in Africa during the previous five years. No specific sexual practices were associated with having antibody to HIV. After multivariate analysis sexual contact with local women (adjusted odds ratio 14.7; 95% confidence interval 2.81 to 76.9), sexual contact with prostitutes (adjusted odds ratio 10.8 (1.6 to 71.9), and injections by unqualified staff (adjusted odds ratio 13.5 (3.7 to 49.8) remained independent risk factors for infection. European expatriates in Africa were at increased risk from infection with HIV and were a means of introducing HIV into the heterosexual population in Europe. Transmission from women to men by vaginal intercourse seemed to be the most probable route of infection."
Doc No.93,15138,positive/labeled,14.697624,Prevalence of antibodies to human immunodeficiency virus type 1 and condom use among outpatients at a sexually transmitted disease clinic in Rome.,"To assess the prevalence of HIV-1 infection and study selected risk factors among patients attending a clinic for sexually transmitted diseases in Rome, 1442 outpatients seen consecutively between 20 February and 12 December 1989 were anonymously tested for anti-HIV-1. An evaluation of the trend of the HIV-1 infection was attempted by comparing the results of the present study with those obtained from a similar sample studied in 1986 in the same clinic. The overall estimated prevalence of anti-HIV-1 was 1.2% among heterosexual non-drug user subjects and 16.1% among homosexual or bisexual men. The anti-HIV-1 seropositivity was significantly higher in heterosexual subjects who reported sexual contact with intravenous drug users, as compared with those who did not report such exposure (12.5% vs 0.8%, p less than 0.005). Comparing the present data with those of a study conducted in 1986 in the same clinic, a lower prevalence of anti-HIV-1 was found among heterosexual subjects (1.2% in 1989 vs 6.0% in 1986, p less than 0.001). The availability after 1986 of several outpatient facilities attracting seropositive subjects and a change in the sexual behaviour of anti-HIV-1 positive subjects could explain this finding. Twenty percent of the heterosexual subjects and 62% of the homosexual or bisexual men reported consistent use of condoms.(ABSTRACT TRUNCATED AT 250 WORDS)"
Doc No.94,17258,negative/unlabeled,14.691098,The association of health-care use and hepatitis C virus infection in a random sample of urban slum community residents in southern India.,"To determine whether health-care use was associated with prevalent hepatitis C virus (HCV) infection in Chennai, India, 1,947 adults from 30 slum communities were randomly selected to be interviewed about parenteral and sexual risks for HCV infection and to provide biological specimens for HCV and sexually transmitted infection (STI) testing. Prevalent HCV infection was detected in 2.4% of non-injection drug using (IDU) participants. Controlling for other associated factors, and excluding IDU, men who used informal health-care providers were five times as likely to be HCV infected as those who did not use informal providers (Adjusted Odds Ratio, AOR = 5.83; 95% confidence interval [CI]: 1.57, 21.6), a finding not detected in women. More research is needed to determine the extent to which HCV infection is associated with reuse of contaminated injection equipment in health-care settings in developing countries."
Doc No.95,17328,negative/unlabeled,14.666604,Hepatitis B virus infection and vaccination status of high risk people in Sydney: 1982 and 1991.,"To determine the change in prevalence of hepatitis B virus infection among ""at risk"" patients attending the Sydney Sexual Health Centre between 1982 and 1991 and to determine the hepatitis B vaccination status of the 1991 group."
Doc No.96,6978,negative/unlabeled,14.664265,Increased risk of toxoplasmic encephalitis in human immunodeficiency virus-infected patients with pyrimethamine-related rash. ANRS 005-ACTG 154 Trial Group. Agence Nationale de Recherche sur le SIDA (ANRS-INSERM) and the NIAID-AIDS Clinical Trials Group.,"Although drug-induced rash is frequent in human immunodeficiency virus (HIV)-infected patients, rash due to pyrimethamine has not been described previously. In a randomized, double-blind, placebo-controlled study of pyrimethamine as primary prophylaxis for toxoplasmic encephalitis, the incidence of rash (per hundred patient-years) was 8.1 in the pyrimethamine group versus 1.5 in the placebo group (P < .0002). The 1-year incidence of toxoplasmic encephalitis after occurrence of rash was 37%, as compared with 9.6% in the pyrimethamine group without rash, with a 3.7 times higher risk for patients with pyrimethamine-induced rash (P = .001); the incidence was 13% in the placebo group. At the time of toxoplasmic encephalitis, pyrimethamine was successfully readministered to 80% of patients who discontinued it because of rash. Thus, pyrimethamine, when used for prophylaxis, does induce rash in HIV-infected patients. These patients are at higher risk for toxoplasmic encephalitis and should be carefully monitored for it."
Doc No.97,11247,negative/unlabeled,14.645009,Increased prevalence of oral Candida albicans serotype B in homosexual men: a comparative and longitudinal study in HIV-infected and HIV-negative patients.,"Several investigators have shown a comparatively high prevalence of Candida albicans serotype B among HIV-infected individuals. We serotyped oral C. albicans strains from 50 HIV-infected homosexual men, 39 HIV-seronegative homosexual men and 40 clinical oral isolates of a control group. The prevalence of serotype B was significantly higher in homosexual men, regardless of HIV serostatus, than in the control subjects. We suggest that the reported high prevalence of serotype B among AIDS patients in Europe and the USA simply reflects the high proportion of homosexual men among HIV-infected patients. In 22 subjects, oral C. albicans isolates were obtained at two or more time points, up to 8 years apart. No change in serotype was observed over time. The serotype prevalences in HIV-infected patients with oral thrush or AIDS-defining illness were similar to the group of homosexual men as a whole, indicating that there is no serotype-related variation in pathogenicity."
Doc No.98,15602,negative/unlabeled,14.636603,Sexual practices and condom usage in a cohort of homosexual men in relation to human immunodeficiency virus status.,"Between January 1, and October 31, 1987, 420 homosexual men who participated in a cohort study of infection with the human immunodeficiency virus (HIV) completed a questionnaire that examined their sexual practices during the previous six months. Of the subjects, 205 (48.8%) men were HIV-seropositive and 215 (51.2%) men were HIV-seronegative. Although there was an appreciable level of condom usage in both groups, 13.5% of the HIV-seronegative men had engaged in unprotected receptive anal intercourse and 6.3% of the HIV-seropositive men had engaged in unprotected insertive anal intercourse. Condom breakage was reported on approximately 6% of occasions by a minority of subjects. Among subjects who were in a relationship with a regular male sexual partner, the most commonly reported sexual practices were deep kissing, mutual masturbation and receptive oral intercourse without ejaculation. No HIV-seronegative man engaged in unprotected receptive and/or insertive anal intercourse, receptive oral intercourse with ejaculation or receptive and/or insertive ""fisting"" with a regular partner who was HIV-seropositive. No HIV-seropositive man engaged in unprotected insertive anal intercourse to ejaculation with an HIV-seronegative partner, although they did so with partners who were HIV-seropositive or of unknown status. On multivariate analyses the subject's antibody status was found to be associated with receptive anal intercourse with a condom (P = 0.007) and mutual masturbation (P = 0.001), with HIV-seronegative men being more likely to practise either; no significant independent effect was associated with the partner's antibody status. These findings provide important information on the types and levels of sexual practices in a group of homosexual men after the recognition of the acquired immunodeficiency syndrome in this country."
Doc No.99,1306,positive/labeled,14.625026,Increased risk of infection with human immunodeficiency virus type 1 among uncircumcised men presenting with genital ulcer disease in Kenya.,"The factors responsible for the explosive spread of human immunodeficiency virus type 1 (HIV-1) in sub-Saharan Africa continue to be identified and debated. One of the most controversial factors has been male circumcision. This cross-sectional study was conducted to measure the association between circumcision status and infection with HIV-1 among men with genital ulcer disease. Eight hundred and ten men participated in the study, of whom 190 (23%) were HIV-1-positive. A logistic regression model adjusted for behavioral and historical showed that HIV-1 positivity was independently associated with being uncircumcised (adjusted odds ratio [OR], 4.8; 95% confidence interval [CI], 3.3-7.2) and with a history of urethral discharge (adjusted OR, 2.0; 95% CI, 1.4-2.8). This association could not be explained by measures of sexual exposure to HIV-1 among this population. Male circumcision should be considered as an intervention strategy for AIDS control."
Doc No.100,7506,negative/unlabeled,14.611918,"Hepatitis C virus coinfection in a cohort of HIV-infected individuals from Santos, Brazil: seroprevalence and associated factors.","Although HIV/hepatitis C virus (HCV) coinfection has been recognized worldwide in individuals exposed to blood-borne and sexually transmitted diseases (STD), limited data are available on the epidemiology of this coinfection in Brazil. A cross-sectional study was carried out to estimate the prevalence of HCV seropositivity in a cohort of people living with HIV/AIDS in Santos, Brazil, and to investigate potential risk factors for HCV infection. Anti-HCV antibodies were sought by using two immunoenzymatic assays. Overall HCV seroprevalence was 36.2% (95% confidence interval [CI] 31.9-40.4%). However, it was significantly higher (84.8%, 95% CI 78.2-91.3%) among intravenous drug users (IDU) as compared to non-IDU (20.9%, 95% CI 16.8-25.1%) (p < 0.001). Multiple logistic regression analysis revealed that HCV seropositivity among IDU was independently associated with needle sharing (adjusted odds ratio [adjOR] = 4.28, p = 0.07) and with serologic evidence of exposure to other bloodborne agents: HBV (adjOR = 4.39, p = 0.01) and HTLV-I/II (adjOR = 6.43, p = 0.02). In contrast, no association with lifetime number of sexual partners, history of STD, or of sex with commercial sex workers (CSW) could be demonstrated. Among non-IDU, HCV seropositivity was independently associated with sexual partnership with IDU (adjOR = 2.15, p = 0.08) and with HBV seropositivity (adjOR = 1.71, p = 0.05), but not with engaging in oral or anal receptive intercourse or having sex with CSW. Results indicate that exposure to blood and sexual partnership with IDU constitute the main risk factors for HCV acquisition among HIV-positive patients in Santos, Brazil. Prevention of HCV spread in this population should thus include harm reduction measures and information on safer sex practices for both IDU and their sexual partners."
